ID,Word,POS,Tag
117,to,PART,ant_bot
117,work,VERB,ant_bot
117,.,PUNCT,ant_bot
117,Please,INTJ,ant_bot
117,someone,NOUN,ant_bot
117,Guide,VERB,ant_bot
117,me,PRON,ant_bot
117,through,ADP,ant_bot
117,this,DET,ant_bot
117,.,PUNCT,ant_bot
118,The,DET,ant_bot
118,above,ADJ,ant_bot
118,screenshot,ADJ,ant_bot
118,depicts,NOUN,ant_bot
118,the,DET,ant_bot
118,error,NOUN,ant_bot
118,while,ADP,ant_bot
118,uploading,VERB,ant_bot
118,the,DET,ant_bot
118,arduino,ADJ,ant_bot
118,code,NOUN,ant_bot
118,to,ADP,ant_bot
118,Arduino,PROPN,ant_bot
118,Nano,PROPN,ant_bot
118,Atmega328,PROPN,ant_bot
118,board,NOUN,ant_bot
118,.,PUNCT,ant_bot
118,To,PART,ant_bot
118,check,VERB,ant_bot
118,the,DET,ant_bot
118,serial,ADJ,ant_bot
118,port,NOUN,ant_bot
118,number,NOUN,ant_bot
118,of,ADP,ant_bot
118,the,DET,ant_bot
118,USB,NOUN,ant_bot
118,connected,VERB,ant_bot
118,",",PUNCT,ant_bot
118,opened,VERB,ant_bot
118,"""",PUNCT,ant_bot
118,Tools,PROPN,ant_bot
118,"""",PUNCT,ant_bot
118,",",PUNCT,ant_bot
118,but,CCONJ,ant_bot
118,"""",PUNCT,ant_bot
118,Serial,PROPN,ant_bot
118,Port,PROPN,ant_bot
118,"""",PUNCT,ant_bot
118,is,VERB,ant_bot
118,grayed,VERB,ant_bot
118,out,PART,ant_bot
118,.,PUNCT,ant_bot
118,Python,PROPN,ant_bot
118,program,NOUN,ant_bot
118,after,ADP,ant_bot
118,execution,NOUN,ant_bot
118,shows,VERB,ant_bot
118,this,DET,ant_bot
118,run,NOUN,ant_bot
118,time,NOUN,ant_bot
118,error,NOUN,ant_bot
118,of,ADP,ant_bot
118,/dev,PROPN,ant_bot
118,/,SYM,ant_bot
118,ttyUSB0,PROPN,ant_bot
118,not,ADV,ant_bot
118,found,VERB,ant_bot
118,.,PUNCT,ant_bot
118,Please,INTJ,ant_bot
118,help,VERB,ant_bot
118,me,PRON,ant_bot
118,to,PART,ant_bot
118,proceed,VERB,ant_bot
118,further,ADV,ant_bot
118,.I,PUNCT,ant_bot
118,have,VERB,ant_bot
118,been,VERB,ant_bot
118,trying,VERB,ant_bot
118,to,PART,ant_bot
118,workout,VERB,ant_bot
118,this,DET,ant_bot
118,from,ADP,ant_bot
118,long,ADJ,ant_bot
118,time,NOUN,ant_bot
118,.,PUNCT,ant_bot
118,searched,VERB,ant_bot
118,all,DET,ant_bot
118,the,DET,ant_bot
118,forums,NOUN,ant_bot
118,on,ADP,ant_bot
118,internet,NOUN,ant_bot
118,.,PUNCT,ant_bot
118,Nothing,NOUN,ant_bot
118,seemed,VERB,ant_bot
118,to,PART,ant_bot
118,work,VERB,ant_bot
118,.,PUNCT,ant_bot
118,Please,INTJ,ant_bot
118,someone,NOUN,ant_bot
118,Guide,VERB,ant_bot
118,me,PRON,ant_bot
118,through,ADP,ant_bot
118,this,DET,ant_bot
118,.,PUNCT,ant_bot
119,sir,NOUN,ant_bot
119,I,PRON,ant_bot
119,followed,VERB,ant_bot
119,the,DET,ant_bot
119,given,VERB,ant_bot
119,steps,NOUN,ant_bot
119,to,PART,ant_bot
119,resize,VERB,ant_bot
119,partition,NOUN,ant_bot
119,and,CCONJ,ant_bot
119,enable,VERB,ant_bot
119,camera,NOUN,ant_bot
119,but,CCONJ,ant_bot
119,I,PRON,ant_bot
119,am,VERB,ant_bot
119,getting,VERB,ant_bot
119,the,DET,ant_bot
119,following,VERB,ant_bot
119,error,NOUN,ant_bot
119,.,PUNCT,ant_bot
119,Please,INTJ,ant_bot
119,help,VERB,ant_bot
119,me,PRON,ant_bot
119,to,PART,ant_bot
119,resolve,VERB,ant_bot
119,it,PRON,ant_bot
119,.,PUNCT,ant_bot
120,sir,NOUN,ant_bot
120,I,PRON,ant_bot
120,followed,VERB,ant_bot
120,the,DET,ant_bot
120,given,VERB,ant_bot
120,steps,NOUN,ant_bot
120,to,PART,ant_bot
120,resize,VERB,ant_bot
120,partition,NOUN,ant_bot
120,and,CCONJ,ant_bot
120,enable,VERB,ant_bot
120,camera,NOUN,ant_bot
120,but,CCONJ,ant_bot
120,I,PRON,ant_bot
120,am,VERB,ant_bot
120,getting,VERB,ant_bot
120,the,DET,ant_bot
120,following,VERB,ant_bot
120,error,NOUN,ant_bot
120,.,PUNCT,ant_bot
120,Please,INTJ,ant_bot
120,help,VERB,ant_bot
120,me,PRON,ant_bot
120,to,PART,ant_bot
120,resolve,VERB,ant_bot
120,it,PRON,ant_bot
120,.,PUNCT,ant_bot
121,1,PUNCT,ant_bot
121,),PUNCT,ant_bot
121,Are,VERB,ant_bot
121,the,DET,ant_bot
121,wires,NOUN,ant_bot
121,(,PUNCT,ant_bot
121,male,ADJ,ant_bot
121,to,ADP,ant_bot
121,male,ADJ,ant_bot
121,",",PUNCT,ant_bot
121,female,ADJ,ant_bot
121,to,ADP,ant_bot
121,female,ADJ,ant_bot
121,and,CCONJ,ant_bot
121,male,ADJ,ant_bot
121,to,PART,ant_bot
121,female,ADJ,ant_bot
121,),PUNCT,ant_bot
121,you,PRON,ant_bot
121,have,VERB,ant_bot
121,provided,VERB,ant_bot
121,to,ADP,ant_bot
121,us,PRON,ant_bot
121,sufficient,ADJ,ant_bot
121,to,PART,ant_bot
121,make,VERB,ant_bot
121,all,DET,ant_bot
121,connections,NOUN,ant_bot
121,or,CCONJ,ant_bot
121,we,PRON,ant_bot
121,need,VERB,ant_bot
121,to,PART,ant_bot
121,buy,VERB,ant_bot
121,some,DET,ant_bot
121,more,ADJ,ant_bot
121,wires,NOUN,ant_bot
121,?,PUNCT,ant_bot
121,2,NUM,ant_bot
121,),PUNCT,ant_bot
121,Arduino,PROPN,ant_bot
121,has,VERB,ant_bot
121,only,ADV,ant_bot
121,2,NUM,ant_bot
121,GND,PROPN,ant_bot
121,ports,NOUN,ant_bot
121,but,CCONJ,ant_bot
121,the,DET,ant_bot
121,connection,NOUN,ant_bot
121,needs,VERB,ant_bot
121,7,NUM,ant_bot
121,GND,PROPN,ant_bot
121,ports,NOUN,ant_bot
121,.,PUNCT,ant_bot
121,Can,VERB,ant_bot
121,you,PRON,ant_bot
121,tell,VERB,ant_bot
121,me,PRON,ant_bot
121,how,ADV,ant_bot
121,to,PART,ant_bot
121,make,VERB,ant_bot
121,these,DET,ant_bot
121,connections,NOUN,ant_bot
121,?,PUNCT,ant_bot
121,3,PUNCT,ant_bot
121,),PUNCT,ant_bot
121,If,ADP,ant_bot
121,the,DET,ant_bot
121,answer,NOUN,ant_bot
121,of,ADP,ant_bot
121,question,NOUN,ant_bot
121,2,NUM,ant_bot
121,is,VERB,ant_bot
121,to,PART,ant_bot
121,use,VERB,ant_bot
121,perf,NOUN,ant_bot
121,board,NOUN,ant_bot
121,then,ADV,ant_bot
121,how,ADV,ant_bot
121,to,PART,ant_bot
121,start,VERB,ant_bot
121,with,ADP,ant_bot
121,it,PRON,ant_bot
121,?,PUNCT,ant_bot
121,Can,VERB,ant_bot
121,we,PRON,ant_bot
121,solder,VERB,ant_bot
121,it,PRON,ant_bot
121,?,PUNCT,ant_bot
122,1,PUNCT,ant_bot
122,),PUNCT,ant_bot
122,Are,VERB,ant_bot
122,the,DET,ant_bot
122,wires,NOUN,ant_bot
122,(,PUNCT,ant_bot
122,male,ADJ,ant_bot
122,to,ADP,ant_bot
122,male,ADJ,ant_bot
122,",",PUNCT,ant_bot
122,female,ADJ,ant_bot
122,to,ADP,ant_bot
122,female,ADJ,ant_bot
122,and,CCONJ,ant_bot
122,male,ADJ,ant_bot
122,to,PART,ant_bot
122,female,ADJ,ant_bot
122,),PUNCT,ant_bot
122,you,PRON,ant_bot
122,have,VERB,ant_bot
122,provided,VERB,ant_bot
122,to,ADP,ant_bot
122,us,PRON,ant_bot
122,sufficient,ADJ,ant_bot
122,to,PART,ant_bot
122,make,VERB,ant_bot
122,all,DET,ant_bot
122,connections,NOUN,ant_bot
122,or,CCONJ,ant_bot
122,we,PRON,ant_bot
122,need,VERB,ant_bot
122,to,PART,ant_bot
122,buy,VERB,ant_bot
122,some,DET,ant_bot
122,more,ADJ,ant_bot
122,wires,NOUN,ant_bot
122,?,PUNCT,ant_bot
122,2,NUM,ant_bot
122,),PUNCT,ant_bot
122,Arduino,PROPN,ant_bot
122,has,VERB,ant_bot
122,only,ADV,ant_bot
122,2,NUM,ant_bot
122,GND,PROPN,ant_bot
122,ports,NOUN,ant_bot
122,but,CCONJ,ant_bot
122,the,DET,ant_bot
122,connection,NOUN,ant_bot
122,needs,VERB,ant_bot
122,7,NUM,ant_bot
122,GND,PROPN,ant_bot
122,ports,NOUN,ant_bot
122,.,PUNCT,ant_bot
122,Can,VERB,ant_bot
122,you,PRON,ant_bot
122,tell,VERB,ant_bot
122,me,PRON,ant_bot
122,how,ADV,ant_bot
122,to,PART,ant_bot
122,make,VERB,ant_bot
122,these,DET,ant_bot
122,connections,NOUN,ant_bot
122,?,PUNCT,ant_bot
122,3,PUNCT,ant_bot
122,),PUNCT,ant_bot
122,If,ADP,ant_bot
122,the,DET,ant_bot
122,answer,NOUN,ant_bot
122,of,ADP,ant_bot
122,question,NOUN,ant_bot
122,2,NUM,ant_bot
122,is,VERB,ant_bot
122,to,PART,ant_bot
122,use,VERB,ant_bot
122,perf,NOUN,ant_bot
122,board,NOUN,ant_bot
122,then,ADV,ant_bot
122,how,ADV,ant_bot
122,to,PART,ant_bot
122,start,VERB,ant_bot
122,with,ADP,ant_bot
122,it,PRON,ant_bot
122,?,PUNCT,ant_bot
122,Can,VERB,ant_bot
122,we,PRON,ant_bot
122,solder,VERB,ant_bot
122,it,PRON,ant_bot
122,?,PUNCT,ant_bot
123,sir,NOUN,ant_bot
123,python,NOUN,ant_bot
123,2,NUM,ant_bot
123,version,NOUN,ant_bot
123,is,VERB,ant_bot
123,installed,VERB,ant_bot
123,in,ADP,ant_bot
123,rpi3,NOUN,ant_bot
123,but,CCONJ,ant_bot
123,in,ADP,ant_bot
123,task,NOUN,ant_bot
123,0,NUM,ant_bot
123,we,PRON,ant_bot
123,were,VERB,ant_bot
123,asked,VERB,ant_bot
123,to,PART,ant_bot
123,install,VERB,ant_bot
123,python,NOUN,ant_bot
123,3,NUM,ant_bot
123,version,NOUN,ant_bot
123,...,PUNCT,ant_bot
123,so,ADV,ant_bot
123,should,VERB,ant_bot
123,i,PRON,ant_bot
123,download,VERB,ant_bot
123,the,DET,ant_bot
123,python,ADJ,ant_bot
123,3,NUM,ant_bot
123,version,NOUN,ant_bot
123,in,ADP,ant_bot
123,rpi3,NOUN,ant_bot
123,too,ADV,ant_bot
123,?,PUNCT,ant_bot
124,sir,NOUN,ant_bot
124,python,NOUN,ant_bot
124,2,NUM,ant_bot
124,version,NOUN,ant_bot
124,is,VERB,ant_bot
124,installed,VERB,ant_bot
124,in,ADP,ant_bot
124,rpi3,NOUN,ant_bot
124,but,CCONJ,ant_bot
124,in,ADP,ant_bot
124,task,NOUN,ant_bot
124,0,NUM,ant_bot
124,we,PRON,ant_bot
124,were,VERB,ant_bot
124,asked,VERB,ant_bot
124,to,PART,ant_bot
124,install,VERB,ant_bot
124,python,NOUN,ant_bot
124,3,NUM,ant_bot
124,version,NOUN,ant_bot
124,...,PUNCT,ant_bot
124,so,ADV,ant_bot
124,should,VERB,ant_bot
124,i,PRON,ant_bot
124,download,VERB,ant_bot
124,the,DET,ant_bot
124,python,ADJ,ant_bot
124,3,NUM,ant_bot
124,version,NOUN,ant_bot
124,in,ADP,ant_bot
124,rpi3,NOUN,ant_bot
124,too,ADV,ant_bot
124,?,PUNCT,ant_bot
125,Sir,PROPN,"thirsty_crow,ant_bot,nutty_squirrel"
125,",",PUNCT,"thirsty_crow,ant_bot,nutty_squirrel"
125,Our,DET,"thirsty_crow,ant_bot,nutty_squirrel"
125,team,NOUN,"thirsty_crow,ant_bot,nutty_squirrel"
125,ID,PROPN,"thirsty_crow,ant_bot,nutty_squirrel"
125,is,VERB,"thirsty_crow,ant_bot,nutty_squirrel"
125,3704,NUM,"thirsty_crow,ant_bot,nutty_squirrel"
125,.,PUNCT,"thirsty_crow,ant_bot,nutty_squirrel"
125,Our,DET,"thirsty_crow,ant_bot,nutty_squirrel"
125,result,NOUN,"thirsty_crow,ant_bot,nutty_squirrel"
125,was,VERB,"thirsty_crow,ant_bot,nutty_squirrel"
125,delayed,VERB,"thirsty_crow,ant_bot,nutty_squirrel"
125,due,ADP,"thirsty_crow,ant_bot,nutty_squirrel"
125,to,ADP,"thirsty_crow,ant_bot,nutty_squirrel"
125,some,DET,"thirsty_crow,ant_bot,nutty_squirrel"
125,technical,ADJ,"thirsty_crow,ant_bot,nutty_squirrel"
125,issues,NOUN,"thirsty_crow,ant_bot,nutty_squirrel"
125,we,PRON,"thirsty_crow,ant_bot,nutty_squirrel"
125,have,VERB,"thirsty_crow,ant_bot,nutty_squirrel"
125,not,ADV,"thirsty_crow,ant_bot,nutty_squirrel"
125,yet,ADV,"thirsty_crow,ant_bot,nutty_squirrel"
125,received,VERB,"thirsty_crow,ant_bot,nutty_squirrel"
125,robotic,ADJ,"thirsty_crow,ant_bot,nutty_squirrel"
125,kit,NOUN,"thirsty_crow,ant_bot,nutty_squirrel"
125,.,PUNCT,"thirsty_crow,ant_bot,nutty_squirrel"
125,Sir,PROPN,"thirsty_crow,ant_bot,nutty_squirrel"
125,",",PUNCT,"thirsty_crow,ant_bot,nutty_squirrel"
125,We,PRON,"thirsty_crow,ant_bot,nutty_squirrel"
125,want,VERB,"thirsty_crow,ant_bot,nutty_squirrel"
125,to,PART,"thirsty_crow,ant_bot,nutty_squirrel"
125,make,VERB,"thirsty_crow,ant_bot,nutty_squirrel"
125,sure,ADJ,"thirsty_crow,ant_bot,nutty_squirrel"
125,that,ADP,"thirsty_crow,ant_bot,nutty_squirrel"
125,our,DET,"thirsty_crow,ant_bot,nutty_squirrel"
125,kit,NOUN,"thirsty_crow,ant_bot,nutty_squirrel"
125,has,VERB,"thirsty_crow,ant_bot,nutty_squirrel"
125,been,VERB,"thirsty_crow,ant_bot,nutty_squirrel"
125,shipped,VERB,"thirsty_crow,ant_bot,nutty_squirrel"
125,or,CCONJ,"thirsty_crow,ant_bot,nutty_squirrel"
125,not,ADV,"thirsty_crow,ant_bot,nutty_squirrel"
125,.,PUNCT,"thirsty_crow,ant_bot,nutty_squirrel"
125,If,ADP,"thirsty_crow,ant_bot,nutty_squirrel"
125,it,PRON,"thirsty_crow,ant_bot,nutty_squirrel"
125,'s,VERB,"thirsty_crow,ant_bot,nutty_squirrel"
125,already,ADV,"thirsty_crow,ant_bot,nutty_squirrel"
125,shipped,VERB,"thirsty_crow,ant_bot,nutty_squirrel"
125,.,PUNCT,"thirsty_crow,ant_bot,nutty_squirrel"
125,Please,INTJ,"thirsty_crow,ant_bot,nutty_squirrel"
125,provide,VERB,"thirsty_crow,ant_bot,nutty_squirrel"
125,us,PRON,"thirsty_crow,ant_bot,nutty_squirrel"
125,tracking,VERB,"thirsty_crow,ant_bot,nutty_squirrel"
125,ID,PROPN,"thirsty_crow,ant_bot,nutty_squirrel"
125,.,PUNCT,"thirsty_crow,ant_bot,nutty_squirrel"
125,As,ADP,"thirsty_crow,ant_bot,nutty_squirrel"
125,we,PRON,"thirsty_crow,ant_bot,nutty_squirrel"
125,are,VERB,"thirsty_crow,ant_bot,nutty_squirrel"
125,not,ADV,"thirsty_crow,ant_bot,nutty_squirrel"
125,able,ADJ,"thirsty_crow,ant_bot,nutty_squirrel"
125,to,PART,"thirsty_crow,ant_bot,nutty_squirrel"
125,see,VERB,"thirsty_crow,ant_bot,nutty_squirrel"
125,it,PRON,"thirsty_crow,ant_bot,nutty_squirrel"
125,on,ADP,"thirsty_crow,ant_bot,nutty_squirrel"
125,the,DET,"thirsty_crow,ant_bot,nutty_squirrel"
125,portal,NOUN,"thirsty_crow,ant_bot,nutty_squirrel"
125,.,PUNCT,"thirsty_crow,ant_bot,nutty_squirrel"
126,Sir,PROPN,"thirsty_crow,ant_bot,nutty_squirrel"
126,",",PUNCT,"thirsty_crow,ant_bot,nutty_squirrel"
126,Our,DET,"thirsty_crow,ant_bot,nutty_squirrel"
126,team,NOUN,"thirsty_crow,ant_bot,nutty_squirrel"
126,ID,PROPN,"thirsty_crow,ant_bot,nutty_squirrel"
126,is,VERB,"thirsty_crow,ant_bot,nutty_squirrel"
126,3704,NUM,"thirsty_crow,ant_bot,nutty_squirrel"
126,.,PUNCT,"thirsty_crow,ant_bot,nutty_squirrel"
126,Our,DET,"thirsty_crow,ant_bot,nutty_squirrel"
126,result,NOUN,"thirsty_crow,ant_bot,nutty_squirrel"
126,was,VERB,"thirsty_crow,ant_bot,nutty_squirrel"
126,delayed,VERB,"thirsty_crow,ant_bot,nutty_squirrel"
126,due,ADP,"thirsty_crow,ant_bot,nutty_squirrel"
126,to,ADP,"thirsty_crow,ant_bot,nutty_squirrel"
126,some,DET,"thirsty_crow,ant_bot,nutty_squirrel"
126,technical,ADJ,"thirsty_crow,ant_bot,nutty_squirrel"
126,issues,NOUN,"thirsty_crow,ant_bot,nutty_squirrel"
126,we,PRON,"thirsty_crow,ant_bot,nutty_squirrel"
126,have,VERB,"thirsty_crow,ant_bot,nutty_squirrel"
126,not,ADV,"thirsty_crow,ant_bot,nutty_squirrel"
126,yet,ADV,"thirsty_crow,ant_bot,nutty_squirrel"
126,received,VERB,"thirsty_crow,ant_bot,nutty_squirrel"
126,robotic,ADJ,"thirsty_crow,ant_bot,nutty_squirrel"
126,kit,NOUN,"thirsty_crow,ant_bot,nutty_squirrel"
126,.,PUNCT,"thirsty_crow,ant_bot,nutty_squirrel"
126,Sir,PROPN,"thirsty_crow,ant_bot,nutty_squirrel"
126,",",PUNCT,"thirsty_crow,ant_bot,nutty_squirrel"
126,We,PRON,"thirsty_crow,ant_bot,nutty_squirrel"
126,want,VERB,"thirsty_crow,ant_bot,nutty_squirrel"
126,to,PART,"thirsty_crow,ant_bot,nutty_squirrel"
126,make,VERB,"thirsty_crow,ant_bot,nutty_squirrel"
126,sure,ADJ,"thirsty_crow,ant_bot,nutty_squirrel"
126,that,ADP,"thirsty_crow,ant_bot,nutty_squirrel"
126,our,DET,"thirsty_crow,ant_bot,nutty_squirrel"
126,kit,NOUN,"thirsty_crow,ant_bot,nutty_squirrel"
126,has,VERB,"thirsty_crow,ant_bot,nutty_squirrel"
126,been,VERB,"thirsty_crow,ant_bot,nutty_squirrel"
126,shipped,VERB,"thirsty_crow,ant_bot,nutty_squirrel"
126,or,CCONJ,"thirsty_crow,ant_bot,nutty_squirrel"
126,not,ADV,"thirsty_crow,ant_bot,nutty_squirrel"
126,.,PUNCT,"thirsty_crow,ant_bot,nutty_squirrel"
126,If,ADP,"thirsty_crow,ant_bot,nutty_squirrel"
126,it,PRON,"thirsty_crow,ant_bot,nutty_squirrel"
126,'s,VERB,"thirsty_crow,ant_bot,nutty_squirrel"
126,already,ADV,"thirsty_crow,ant_bot,nutty_squirrel"
126,shipped,VERB,"thirsty_crow,ant_bot,nutty_squirrel"
126,.,PUNCT,"thirsty_crow,ant_bot,nutty_squirrel"
126,Please,INTJ,"thirsty_crow,ant_bot,nutty_squirrel"
126,provide,VERB,"thirsty_crow,ant_bot,nutty_squirrel"
126,us,PRON,"thirsty_crow,ant_bot,nutty_squirrel"
126,tracking,VERB,"thirsty_crow,ant_bot,nutty_squirrel"
126,ID,PROPN,"thirsty_crow,ant_bot,nutty_squirrel"
126,.,PUNCT,"thirsty_crow,ant_bot,nutty_squirrel"
126,As,ADP,"thirsty_crow,ant_bot,nutty_squirrel"
126,we,PRON,"thirsty_crow,ant_bot,nutty_squirrel"
126,are,VERB,"thirsty_crow,ant_bot,nutty_squirrel"
126,not,ADV,"thirsty_crow,ant_bot,nutty_squirrel"
126,able,ADJ,"thirsty_crow,ant_bot,nutty_squirrel"
126,to,PART,"thirsty_crow,ant_bot,nutty_squirrel"
126,see,VERB,"thirsty_crow,ant_bot,nutty_squirrel"
126,it,PRON,"thirsty_crow,ant_bot,nutty_squirrel"
126,on,ADP,"thirsty_crow,ant_bot,nutty_squirrel"
126,the,DET,"thirsty_crow,ant_bot,nutty_squirrel"
126,portal,NOUN,"thirsty_crow,ant_bot,nutty_squirrel"
126,.,PUNCT,"thirsty_crow,ant_bot,nutty_squirrel"
127,Team,PROPN,ant_bot
127,I,PRON,ant_bot
127,'d,AUX,ant_bot
127,:,PUNCT,ant_bot
127,#,SYM,ant_bot
127,2088,NUM,ant_bot
127,The,DET,ant_bot
127,camera,NOUN,ant_bot
127,which,DET,ant_bot
127,was,VERB,ant_bot
127,provided,VERB,ant_bot
127,by,ADP,ant_bot
127,eyantra,NOUN,ant_bot
127,is,VERB,ant_bot
127,not,ADV,ant_bot
127,working,VERB,ant_bot
127,.if,PUNCT,ant_bot
127,we,PRON,ant_bot
127,use,VERB,ant_bot
127,our,DET,ant_bot
127,own,ADJ,ant_bot
127,pi,NOUN,ant_bot
127,camera,NOUN,ant_bot
127,it,PRON,ant_bot
127,is,VERB,ant_bot
127,working,VERB,ant_bot
127,fine,ADV,ant_bot
127,..,PUNCT,ant_bot
127,I,PRON,ant_bot
127,am,VERB,ant_bot
127,getting,VERB,ant_bot
127,the,DET,ant_bot
127,following,VERB,ant_bot
127,error,NOUN,ant_bot
127,when,ADV,ant_bot
127,I,PRON,ant_bot
127,run,VERB,ant_bot
127,the,DET,ant_bot
127,code,NOUN,ant_bot
127,.,PUNCT,ant_bot
127,Please,INTJ,ant_bot
127,look,VERB,ant_bot
127,through,ADP,ant_bot
127,the,DET,ant_bot
127,issue,NOUN,ant_bot
127,..,PUNCT,ant_bot
127,thk,NOUN,ant_bot
127,u,X,ant_bot
128,Team,PROPN,ant_bot
128,I,PRON,ant_bot
128,'d,AUX,ant_bot
128,:,PUNCT,ant_bot
128,#,SYM,ant_bot
128,2088,NUM,ant_bot
128,The,DET,ant_bot
128,camera,NOUN,ant_bot
128,which,DET,ant_bot
128,was,VERB,ant_bot
128,provided,VERB,ant_bot
128,by,ADP,ant_bot
128,eyantra,NOUN,ant_bot
128,is,VERB,ant_bot
128,not,ADV,ant_bot
128,working,VERB,ant_bot
128,.if,PUNCT,ant_bot
128,we,PRON,ant_bot
128,use,VERB,ant_bot
128,our,DET,ant_bot
128,own,ADJ,ant_bot
128,pi,NOUN,ant_bot
128,camera,NOUN,ant_bot
128,it,PRON,ant_bot
128,is,VERB,ant_bot
128,working,VERB,ant_bot
128,fine,ADV,ant_bot
128,..,PUNCT,ant_bot
128,I,PRON,ant_bot
128,am,VERB,ant_bot
128,getting,VERB,ant_bot
128,the,DET,ant_bot
128,following,VERB,ant_bot
128,error,NOUN,ant_bot
128,when,ADV,ant_bot
128,I,PRON,ant_bot
128,run,VERB,ant_bot
128,the,DET,ant_bot
128,code,NOUN,ant_bot
128,.,PUNCT,ant_bot
128,Please,INTJ,ant_bot
128,look,VERB,ant_bot
128,through,ADP,ant_bot
128,the,DET,ant_bot
128,issue,NOUN,ant_bot
128,..,PUNCT,ant_bot
128,thk,NOUN,ant_bot
128,u,X,ant_bot
129,Sir,PROPN,"ant_bot,nutty_squirrel,thirsty_crow"
129,",",PUNCT,"ant_bot,nutty_squirrel,thirsty_crow"
129,the,DET,"ant_bot,nutty_squirrel,thirsty_crow"
129,camera,NOUN,"ant_bot,nutty_squirrel,thirsty_crow"
129,provided,VERB,"ant_bot,nutty_squirrel,thirsty_crow"
129,to,ADP,"ant_bot,nutty_squirrel,thirsty_crow"
129,us,PRON,"ant_bot,nutty_squirrel,thirsty_crow"
129,is,VERB,"ant_bot,nutty_squirrel,thirsty_crow"
129,not,ADV,"ant_bot,nutty_squirrel,thirsty_crow"
129,wireless,ADJ,"ant_bot,nutty_squirrel,thirsty_crow"
129,.,PUNCT,"ant_bot,nutty_squirrel,thirsty_crow"
129,So,ADV,"ant_bot,nutty_squirrel,thirsty_crow"
129,how,ADV,"ant_bot,nutty_squirrel,thirsty_crow"
129,do,VERB,"ant_bot,nutty_squirrel,thirsty_crow"
129,we,PRON,"ant_bot,nutty_squirrel,thirsty_crow"
129,connect,VERB,"ant_bot,nutty_squirrel,thirsty_crow"
129,it,PRON,"ant_bot,nutty_squirrel,thirsty_crow"
129,with,ADP,"ant_bot,nutty_squirrel,thirsty_crow"
129,the,DET,"ant_bot,nutty_squirrel,thirsty_crow"
129,laptop,NOUN,"ant_bot,nutty_squirrel,thirsty_crow"
129,",",PUNCT,"ant_bot,nutty_squirrel,thirsty_crow"
129,as,ADP,"ant_bot,nutty_squirrel,thirsty_crow"
129,the,DET,"ant_bot,nutty_squirrel,thirsty_crow"
129,camera,NOUN,"ant_bot,nutty_squirrel,thirsty_crow"
129,has,VERB,"ant_bot,nutty_squirrel,thirsty_crow"
129,to,PART,"ant_bot,nutty_squirrel,thirsty_crow"
129,be,VERB,"ant_bot,nutty_squirrel,thirsty_crow"
129,placed,VERB,"ant_bot,nutty_squirrel,thirsty_crow"
129,at,ADP,"ant_bot,nutty_squirrel,thirsty_crow"
129,7,NUM,"ant_bot,nutty_squirrel,thirsty_crow"
129,ft,NOUN,"ant_bot,nutty_squirrel,thirsty_crow"
129,hieght,NOUN,"ant_bot,nutty_squirrel,thirsty_crow"
129,and,CCONJ,"ant_bot,nutty_squirrel,thirsty_crow"
129,the,DET,"ant_bot,nutty_squirrel,thirsty_crow"
129,usb,NOUN,"ant_bot,nutty_squirrel,thirsty_crow"
129,cable,NOUN,"ant_bot,nutty_squirrel,thirsty_crow"
129,is,VERB,"ant_bot,nutty_squirrel,thirsty_crow"
129,too,ADV,"ant_bot,nutty_squirrel,thirsty_crow"
129,small,ADJ,"ant_bot,nutty_squirrel,thirsty_crow"
129,.,PUNCT,"ant_bot,nutty_squirrel,thirsty_crow"
129,Please,INTJ,"ant_bot,nutty_squirrel,thirsty_crow"
129,suggest,VERB,"ant_bot,nutty_squirrel,thirsty_crow"
129,early,ADJ,"ant_bot,nutty_squirrel,thirsty_crow"
130,Sir,PROPN,"ant_bot,nutty_squirrel,thirsty_crow"
130,",",PUNCT,"ant_bot,nutty_squirrel,thirsty_crow"
130,the,DET,"ant_bot,nutty_squirrel,thirsty_crow"
130,camera,NOUN,"ant_bot,nutty_squirrel,thirsty_crow"
130,provided,VERB,"ant_bot,nutty_squirrel,thirsty_crow"
130,to,ADP,"ant_bot,nutty_squirrel,thirsty_crow"
130,us,PRON,"ant_bot,nutty_squirrel,thirsty_crow"
130,is,VERB,"ant_bot,nutty_squirrel,thirsty_crow"
130,not,ADV,"ant_bot,nutty_squirrel,thirsty_crow"
130,wireless,ADJ,"ant_bot,nutty_squirrel,thirsty_crow"
130,.,PUNCT,"ant_bot,nutty_squirrel,thirsty_crow"
130,So,ADV,"ant_bot,nutty_squirrel,thirsty_crow"
130,how,ADV,"ant_bot,nutty_squirrel,thirsty_crow"
130,do,VERB,"ant_bot,nutty_squirrel,thirsty_crow"
130,we,PRON,"ant_bot,nutty_squirrel,thirsty_crow"
130,connect,VERB,"ant_bot,nutty_squirrel,thirsty_crow"
130,it,PRON,"ant_bot,nutty_squirrel,thirsty_crow"
130,with,ADP,"ant_bot,nutty_squirrel,thirsty_crow"
130,the,DET,"ant_bot,nutty_squirrel,thirsty_crow"
130,laptop,NOUN,"ant_bot,nutty_squirrel,thirsty_crow"
130,",",PUNCT,"ant_bot,nutty_squirrel,thirsty_crow"
130,as,ADP,"ant_bot,nutty_squirrel,thirsty_crow"
130,the,DET,"ant_bot,nutty_squirrel,thirsty_crow"
