QUERY_ID	TITLE	MAIN_CONTENT	TAGS
jcenqiuq58x29f	Opencv Cmake issue	We are getting this(refer to the pic attached) while doing cmake. We have followed all the steps to set the raspberry pi up for proxy settings by following these links : 1. https://raspberrypi.stackexchange.com/questions/68580/how-do-i-set-proxy-in-raspberry-pi-raspbian-os-or-any-linux-using-command-li 2. https://www.raspberrypi.org/forums/viewtopic.php?t=18634 3. http://www.instructables.com/id/Adding-local-internet-proxy-settings-to-Raspberry-/  However, I get Configuration complete and that the files have been generated at the end of cmake. sudo make clean happens properly. But on doingsudo make, it reached 83% and gave us this error: https://drive.google.com/file/d/1eqssit8CY-qaurUeNT0LPB3GJxDWExt6/view?usp=sharing  Please help ! Thanks  	planter_bot
jcecfozeles631	Having a doubt in task2	Ma'am, I had submitted task 2 on 18th of November but still it is showing me to submit the task. Therefore, I submitted the task2 again yesterday by mistake...	planter_bot
jccwllm2hqd1fp	About task 3 results	When should we be expecting task 3 result ?	harvester_bot
jcc8uchr3j1c0	Regarding the hardware testing	Ma'am, we are done up with the motor testing but we are getting an error in the picamera code Provided by you. The error is, attribute error: no module object has no attribute 'VideoWriter _fourcc' We have tried a lot on that but still getting an error. And the LED in the picamera is glowing but is unable to capture a video...	planter_bot
jcas04qhc6f2gj	The interrupt service routine is not running	Can you point us to resources on how to read pulses of quadrature encoders using interrupts on Raspberry pi?	planter_bot
jcaovgyu81o2vy	Getting an attribute error while running code of picam.py	Attribute error : 'module' object has no attribute 'VideoWriter _fourcc'.please help me out to solve this problem. I am trying this from afternoon but not getting solution....	planter_bot
jcampuqbr13yd	Getting an error in running picam.py	Import error: No module named cv2 error while running the code. Even though I have installed opencv completely. I have also tried from the @1060 but not still not worked. Please help me out with this problem	planter_bot
jcamp5fmzrr3ma	Query	Sir/Madam, in.the portal i just saw the grading policy as a new tab. I read the information. But can you tell me it is for which task? Or is it applied to all future tasks that will be conducted?? Team id#2242	planter_bot
jcaikaqt6dk341	Regarding 11.1v Li-ion Battery	How do we get to know that battery is fully charged or not?	planter_bot
jcafqrgrsqc49x	Task 3 submission	"TB-#1938Sir/MadamWe uploaded our task 3 file at 23:44:22 on 9 january. On eyantra website, it was written ""Only the latest folder received BEFORE DEADLINETue, January 9, 2018, 11:59 pm will be considered"". Then we uploaded updated file again by adding one more answer.  Unfortunately, file was uploaded at 00:01:28 on 10 jan. So, we just want to confirm that whether the file which was uploaded before deadline will be considered or which was uploaded after deadline?eYRC2017Track1_jcafnbn5dpra.jpgeYRC2017Track1_jcafnvmkkadn.png"	transporter_bot
jca6jvhs8qa5e9	Left is not defined in the code	"There is a problem in running a motor test.py The error is that: "" left is not defined "" in the code So how to fix this issue, please help me out "	planter_bot
jca4sasdvpdk	Task submission late 2 sec	Team id#226  Hello sir we have uploaded our task 3 at 11 :59: 02. Will there be any penalty imposed?	transporter_bot
jca0z24t9wy5jr	Task 2 submission	 It's given in the result that task 2 has not been submitted ... but we did submit task 2 of flex image upload well before the deadline.. Please tell us what the issue is.. Team is : 2415	planter_bot
jc9gki4q3w35hn	Delay in hardware testing upload	Unfortunately we were unable to upload hardware testing video today due to some technical reasons. We assure that we will upload the video tomorrow(11th January) without fail. Please accept our sincere apologies for the delay caused.	planter_bot
jc93iumf9x8hw	Regarding the resources	I am not able to acess the Image processing Resources. Under resources section we have three resources 1.Fire Bird V 2.Python tutorials 3.Image Processing But on opening image processing tab it show an error. I have attached the screenshot of error shown on the screen.	harvester_bot
jc92o0lb4di67y	Task 3 submission	Sir/Madam, We had uploaded task 3 folder twice. The latest folder was uploaded at 11:59:48. Will this folder be considered without penalty?	planter_bot
jc8xicoq380793	Upload format	Sir our team id is #1032, we had uploaded the zip folder in time but in that zip folder we uploaded two files one is pdf format another is docx format. So my query is this will cause any penalty?	harvester_bot
jc80a41lasp6rl	Delay in Uploading of Task 3	Mam, we just got our kit yesterday after college holidays... We have completed the testing for pi cam but are facing some difficulty with motor testing with maybe circuit connections.  Please provide us a day or two to allow to find the fault and upload the hw testing video ... We will do it as soon as possible . Team id -#2415 We have successfully submitted task 3 before the deadline though	planter_bot
jc805pnb2rv3hn	About submission of task	Sir I submitted my task at 9 Jan 11:52 but forgot to save my word document before sending due to which I could not send my few answer now when I tried to re upload it it says can't upload the folder please accept our folder	harvester_bot
jc7zn89y5n65uv	submission	Due to constant net problem in the hostel we were able to submit the task before 11 59 pm and took additional time for the submission .we submitted the task just kindly excuse is this time.	planter_bot
jc7zjye4y2t3lw	late submision	sir i have submitted the task 3 16 second late deu to lack of internet will it be considered	transporter_bot
jc7zecwyi8j2zv	Upload task 3	 Sir/Madam we were uploading the zip file at the last moment and in haste we have made the zip file along with the three pics of task1 and document file that was to submit in task3. So will it applicable for penalty ? Team ID#3322 	transporter_bot
jc7za1yt2j65i	Allowance of 10 minutes for submission of task 3	Ma'am/Sir, Due to constant internet problem in our hostel, we were unable to submit the task 3 within the allotted time. We request you to please allow us an extra 10 minutes so that we can upload the task such that our aituation may be taken into consideration and penalty be excused. Our team id is 1254. Thank you	planter_bot
jc7z1rlcxot269	Submitted folder name changed	Sir/madam We had saved the folder as task3_#1108.zip and uploaded it on the portal  Now wen we downloaded it to verify our submission,it was found that the file name has changed to ozfn452bu8PB#1108.Zip is that an issue?  Team id: #1108 Theme: planter bot	planter_bot
jc7vngybfxd74l	can we use multiple flowcharts to describe sub-routines?	can we use flowchart of sub-routines shown in main flowchart?	planter_bot
jc7tt0f1wwy40l	Picam error	Picam video is showing error .What should I do?	planter_bot
jc7tpgqkb8q3i7	Regarding answers file to be upload	Our team id is 522 On releasing of task 3 when we downloaded the task file at that time in read_Me off file it had been told to convertTask3_Implementation_analysis.docx into pdf file and then upload it but now today when I downloaded the task 3 from download option in read_me pdf it is showing me to just save itTask3_Implementation_analysis.docx after answering and then upload it can you please guide us in which format the answers should be submitted?	planter_bot
jc7rscu6a48di	urgent regarding task 3	we have uploaded our task successfully,but we provided the images in document itself under ANS1.b where arena images are required,in addition to provide the images in folder as instructed. are we required to edit it again or, it is okay??	planter_bot
jc7plgn3xqg3ny	RPM of motors	Hello I want to ask, is there any way to find RPM of wheels using PWM supplied.	planter_bot
jc7ohpgq60i6kk	opencv cmake error	"after making the build folder we wrote the following command : sudo cmake -D CMAKE_BUILD_TYPE=RELEASE -D CMAKE_INSTALL_PREFIX=/usr/local -D INSTALL_PYTHON_EXAMPLES=ON -D OPENCV_EXTRA_MODULES_PATH=~/opencv_contrib-3.3.1/modules .. But we are getting this error : Configuring incomplete; errors occurred ! We are also getting this error while trying to do cmake : ""FATAL:In-source builds are not allowed.You should create a separate directory for build files"" Also, we got an error while installing libtbb-dev library. It says ""E:Package 'libtbb-dev ' has no installation candidate "" Please advise Thanks!! "	planter_bot
jc7myh7x9rv38w	regarding motor run test	when i run my motor in backward direction only one motor is rotating,similar when i run my motor in forward direction both motors are running	planter_bot
jc7i55llu8216a	error in run picam.py file	when i run the picam.py file in raspberry i get the no module cv2.plzz help fast 	planter_bot
jc7i1xw0i875j5	installing opencv	sudo cmake -DCMAKE_BUILD_TYPE=RELEASE -DCMAKE_INSTALL_PREFIX=/usr/local -DINSTALL_PYTHON_EXAMPLES=ON -DBUILD_EXAMPLES=ON -DOPENCV_EXTRA_MODULES_PATH=~/opencv_contrib-3.3.1/modules .. when i run this commnad i get the error- Configuring incomplete, errors occurred! 	planter_bot
jc7fsh7z9f10h	Re positioning sharp IR sensor.	Can we change the position of sharp IR sensor of Fire Bird ?	harvester_bot
jc7ddwxmp1h18y	Doubt regarding the field	In ques 4a arewe supposed to design a robot that will traverse the real field consisting of cliff , hill road etc ? That is instead of 2D arena it should be able to traverse 3D arena	planter_bot
jc7bdr4jvj45x	About arena	We have used gum to fix the zone indicators in the arena because we till that didn't aware of that. So could we remove the ZI and fix it using transparent tap?	planter_bot
jc6ov5h6syu5yi	arm mechanism change	are we allowed to differ from the mechanism of arm we provide in the answer to task #3 question if need be? team #1765	harvester_bot
jc6h7p4cn9w3hg	Difference b/w these two questions	Please explain the difference between these two questions ... Do we have to tell how to detect the path in 1st question and how to traverse the path in 2nd one ??	planter_bot
jc6eipoos643t	flowchart	can we attach a different pdf containing flowchart?	planter_bot
jc6czfyuj7x46c	About Quad Encoders	We are unable to detect the outputs of the encoder channels at gpio pins of the pi. We observed it on a CRO, it was fine. But When tried to get the pattern using RPi .It always showed random pattern	planter_bot
jc655rq6dv2js	Task3 doubt!	We are meant to overlay images of seedlings on a image on plantation field and not planting any seedlings on a real field, right?And while planning our traversal techniques, what case should i consider, a real field or the case where we need to just overlay images? (Cause the actuators we need depends on the case we choose)	planter_bot
jc64wzskkyu61l	Terrain traversal!	During the competition, will the terrains be 3D or just 2D like the arena on flex?what i mean is whether the hill side terrain be bumpy or not?And can we use suspensions if the terrains will be 3D?	planter_bot
jc64txstizj56g	overlaying doubt!	Do we need to output the image frame and show the overlay as we traverse the arena during the competition or just the final overlayed output image should be generated?	planter_bot
jc64n9vdc192k1	Upload query	our team id is 2242. As suggested the upload zip file should be of 5mb. But our file is 6.3mb and it uploadded without giving any error. Can you please check if you recieved the file?? or if there is problem recieving it we will reduce the size by degrading pixxel value of photos	planter_bot
jc64gfh37atz3	Files to be uploaded for Transporter Bot	The upload form asks for a zip file. What should the name of this file be?What should it include apart from the document in pdf format? The questions ask for the arena & blender images to be embedded in the document itself.	transporter_bot
jc5ta6lw8c45xf	stepper motor program	For making video of rotating structure,whether we have to just rotate the rotating structure as per the algorithm given in the rulebook or we have to include xbee communication also?	transporter_bot
jc5qfvw4xjb4zn	Doubt regarding flowchart algo	Can we use separate flowcharts explaining the path traversal and overlaying algorithms.... It would get messy in a single one.	planter_bot
jc5mt1m125xmt	Task 3 file doubt	Our team id is 2242. should i save the text file in the same format or in the .pdf extension!! Its not mentioned in the read me file, it simply says save the file after editing.	planter_bot
jc5mrfk8vxo23u	Doubt regarding task 3 submission	Sir/Madam, Our team ID is 2242. As the read me file , we have to submit the task in zip folder named <teamid>_Task3? But how will we use our id: 1. eYRC#2242 2.2242(simply) 3. PB#2242 As in different tasks we expressed our id in different manners! Please help	planter_bot
jc57vm0h8gr69i	Rulebook doubt	In section 3.4 - part b) - table 2 - there are 2 large, 1 medium and 1 small oranges. But in part d) of the same section - table 4 - in size count column of orange the no. of small oranges is given as 0. so is it a typo or these two tables are not related to each others??? and which table do we have to follow to send the picture of the arena ? 	harvester_bot
jc4un21ybpo2rr	Can we scale the fruit position sheet for printout to use with 4.33inch outer dia pipe	 Sir we can use 4.33 inches and scale up the fruit position sheet printout to 108.268% and use that right?Or should we use the 4 inch dimension fruit position sheet and fill in the gaps with white sheet? 	harvester_bot
jc4qopo0p6z6j4	About task 3 team I'd 1059	Is there any selection process as there was in the last task or this is a binary task?	harvester_bot
jc4nuuea21t6fq	Components to be used	Are we allowed to use other components (like sensors etc) apart from the given to us by eyantra ?  	planter_bot
jc4mjwweo2347f	Task 3 doubt	Will the arena be as given in the sample arena ,I mean will the shape of path and position of terrains be same ??	planter_bot
jc4i8av8lgk4ok	zone indicator sticking	are we supposed to stick the different zone indicators with gum on the flex.or we just have to place it on the flex.	planter_bot
jc4hfd4mekczd	answer 1b query	Our in our question number 1b we have to upload the images, so should we delete the text in blue color along with table in our final submissions or leave it the way it is??	planter_bot
jc4eybv92w5ds	picam case and rpi case	Are we allowed to use them, to protect the Rpi and also use them on our Planter Bot??	planter_bot
jc4blt5fg482bt	Flowchart questions	Our team is is 2242. In the flowchart question do we have to draw a single flowchart and later explain the functions seperately? Or explain the functions within the flowchart only?	planter_bot
jc4auc14wia58s	task 3 questions doubt	Friends can u explain to me what does that question, where we have to detect or explain 3 blue triangle with hardware mean?? I am unable to understand this question!	planter_bot
jc3pdglwxut3ax	submitted task 1 folder not available on eyantra portal	Sir/madam, we are unable to locate our task 1 submission folder on the eyantra portal. i have lost all the data on my laptop and unable to recover it back. please can you send us our task 1 submission as it is very much needed in the next tasks.  team id :#1108 theme:planter bot	planter_bot
jc300hk7y7f4fa	error in line width in flex	"Sir In our flex line width is 0.63"", and there is also some error in cell size.(13.6 cm x 13.6 cm) we don't know why this error occurred, we also didn't made any changes in the given pdf, please help what to do."	planter_bot
jc2z7ijpu2a3ho	query about overlay question	In this question should we just mention the score provided just for the overlay in total?? or the total score in general!! Because then we would need the time taken and other such information!! And its mentioned in the rulebook that penalty is given on inappropriate overlay!! but what is the penalty marks deducted is not mentioned!! marks for correct overlay is 1 per image, so should i consider the penalty is also -1?????   	planter_bot
jc2z2no5khh47x	query	Whose ID should we mention team leaders' or college's??  	planter_bot
jc2sp6wzv7d4yu	using power bank	Do we need to place power bank in our planter bot?	planter_bot
jc2e388rvtai	Can we use IR Sensors for planter bot ??	Sir,    I want to make line follower as a part of Planter bot theme. But IR sensors have not been provided by eyantra. So Can we use Sharp IR sensors for making Line follower ?? Or we need to use image processing for path detection??	planter_bot
jc28n7adqa5o4	Regarding the preparation of arena	Do we have to stick the color markers and zone indicator permanently on the flex?	planter_bot
jc25uwt9p3m6vh	Screws and studs..	You have provided the studs of 2.5 inches,but we need to use 4 inches..Can we use extra screws and studs..?? Please instruct..	planter_bot
jc25ovlda9142n	Regarding castor wheel	As for supporting the weight of motor, can we use two Astor wheels instead of one??.. Please instruct...	planter_bot
jc1yyhqbuqn2bs	Use of extra LEDs	Can we use extra LEDs?	planter_bot
jc1ynpjt5lq6gk	Regarding chases	We have made chases with GIC metal sheet.we have taken care of not to damage arena. Is it okay..?? Please instruct..	planter_bot
jc1yn9dkjrv6aj	Regarding chases	We have made chases with GIC metal sheet.we have taken care of not to damage arena. Is it okay..jQuery171024339474752327472_1515158971529 Lease instruct..	planter_bot
jc1yhoxb6yi42b	use of extra motor	Can we use an extra motor in addition to the 2 provided by e-yantra for rotating the camera?Please specify.	planter_bot
jc1y1niwmju6z4	task 3	Team ID #2242 Sir/Madam,. What does it question mean. Can you please elaborate?? 	planter_bot
jc1xy3r54rc5rn	Task 3 doubt	Team ID #2242 Sir/Madam, in this question do we have to specify how in our algorithm we detect the end of run or in general how end of run is determined, ie when IP Terrain is over and our RGB Circuits blink as per the sequence it is end of run!!???    	planter_bot
jc1t7r642ky2p7	Thresholds of WLS differ	The threshold values for white line sensors keep changing as per the brightness in the room. Are we suppose to keep the thresholds as per some standard environment? And what would that threshold be?	harvester_bot
jc1r17lhiv1tw	Task implementation	 Does this mean to identify the markers without image processing i.e. with the use of some sensors. Please clarify	planter_bot
jc1mzqdvmi62lt	task 3 question doubt	Team id 2242. Ma'am , will the color markers be present in only 3 shapes i.e. circle,square, and triangle?? With only RGB color combinations??	planter_bot
jc1kox40d04x6	task 3 question query	Team ID #2242 sir/madam, i am confused about this question and unable to understand it properly. Suppose i choose picam as my answer. Then should i specify the pros of picam and cons of webcam??? or any other way as such. Please mention whose pros and cons should i write!!!  	planter_bot
jc1jzo4sf1e4a2	Task 3 doubt	team id 2242 Sir/Madam, i have a confusion regarding this question?? Can please this question in little bit more details?? 	planter_bot
jc1i79n1j6h4gr	Motor Specifications	team id 2242 Sir/Madam, i want to know the motor specifications like rpm and its current rating, as its not specified on the motor unlike other components which have specifications written on it.	planter_bot
jc13fck4der57w	Doubt in Algorithm Design	I have a couple of little doubts in algorithm design and would be very grateful if you could solve them. 1) Are we permitted to make changes in algorithm if down the line we realise we want to change something that is not working 2) The question mentions that we have to list every possible function we would be using and specify a 1000 word limit. So does this mean we have to elaborate on every function in text form outside of the flowchart or we have to make separate flowcharts for every function?	planter_bot
jc11gvgor0q2r3	Small doubt in Task implementation question	In the following question a. How will your robot traverse a field represented by the Arena given in the rulebook?  Do we have to give our answer considering real life interpretationsof the arena (Eg. Hill Road, Cliff Road, etc) or we have to present our answer mentioning the line following techniques the robot may implement  I have a similar question for the following part a. Explain how you will use the PiCam to decide the course of traversal   Team should explain in detail how they will use the mounted PiCam to sense the environment associated with the theme.  	planter_bot
jc0xbx0x7dprl	what are we supposed to write in this question?	eYRC2017Track1_jc0xbe05xltx.jpg	planter_bot
jc0uqpjt36q56p	NOT ABLE TO ENTER INTO RASPBERRY PI3	I am not able to log in into the raspberry pi by the default password and userid .  I also checked my ssh status , which is active.  TERMINAL O/P:(1) shantanu@shantanu-ThinkPad-X230:~$ ssh pi@192.***.**.1 ssh: connect to host 192.###**** port 22: No route to host  TERMINAL O/P:(2) ? ssh.service - OpenBSD Secure Shell server Loaded: loaded (/lib/systemd/system/ssh.service; enabled; vendor preset: enabled) Active: active (running) since Thu 2018-01-04 12:41:44 IST; 10h ago Process: 8257 ExecReload=/bin/kill -HUP $MAINPID (code=exited, status=0/SUCCESS) Main PID: 1015 (sshd) CGroup: /system.slice/ssh.service 1015 /usr/sbin/sshd -D   How do i solve this? 	planter_bot
jc0ns4497idgj	Robot making query	Sir/Madam, our team id 2242. i just wanted to know that whether we will get more time to make robot after 9th January or we have to complete the bot by 9th January?? 	planter_bot
jc0ijb3k7mt2eq	please explain	1) left = GPIO.PWM(Motor1E, 100)  right = GPIO.PWM(Motor2E, 100)  left.start(25)  right.start(25)   2) left.ChangeDutyCycle(100)  3) right.ChangeDutyCycle(100)	planter_bot
jc0gcswguvh67c	H/W Testing	Mam, we had our exams over by 21st december and had not got the kit by then. We even put the query on helpdesk for the same but didn't get any reply... However, we are on holidays and will not be able to get the kit before 8th jan .... Can we please submit the HW testing video after that as none of the members are present in the area around the college ... Team #2415	planter_bot
jc0bmx23nyd6ya	Regarding pickup point in blender.	What changes do we need to make to pickup points in blender game we created according to task 01. If so what are those changes?	transporter_bot
jc08kvgis8w1mb	task 3 chasis query	Maam, should we contruct the chasis by plywood or can we use a readymade one available online? Team id#2242	planter_bot
jc02sav1ept2fv	how to solve this problem??	Screenshot_2.png	harvester_bot
jbzzszosjq60z	opencv installation	I am getting permission denied whenever I run the cmake command or command like rm -rf build	planter_bot
jbzxd9qt3wq484	communication of blender interface with firebird v	please tell us wether whatever action the robot in blender performs,firebird v copies the same or it is the other way around i.e what the firebird v does the blender robot does the same?precisely, we want to know the direction of communication from blender to firebird v via zigbee.theme-transporter bot	transporter_bot
jbz7lk3yqn4ok	picam doubt	The picam captures the video fine but even with a good frame rate, the rapid movement are not captured smoothly . Also the picture quality doesn't seem like a 5MP captured frame by picam. Is is a problem or they operate in this manner only??	planter_bot
jbz3ckuztpv4cu	Query Regarding Software/Hardware Testing video	This is regarding the mail to acknowledge the receiving of shipment and the uploading of Software/Hardware Testing video. Our semester exams had ended on 13th December, 2017 and we had consequently left for our homes not in the city of our college. The kit has been shipped to our college. Our college restarts on 8th January, 2018 and we'll only be receiving our kits then. Only then will we be able to do the Hardware Testing. However, we have uploaded the image of the arena printed on the portal well before 19 December, 2017.	planter_bot
jbyrujmflyp1qu	PiCam FPS	I am using thecode Provided by Eyantra for hardware testing to generate the video feed,but the FPS of the video is too Low,it doesn't capture any quick movements.Please Provide a solution to increase the FPS of PiCam	planter_bot
jbyp7gn3hby3ch	use of sensors	Are we allowed to use sensors and other components to build up the bot because in the task 3 implementation pdf question number 5c mentions the use of other sensors.	planter_bot
jbykjsq1bni7bv	Task 3 doubt	We should prepare the arena as per rule book and answer the questions in the town document in task .right? Is there any thing to do with Hardware or programming in task3 ??Please inform asap.	planter_bot
jby83g7j5c97pe	cv2 problem	"pi@raspberrypi:~ $ python PiCam.py When i run the above code,the below error is seen even though opencv is installed.What to do??  Traceback (most recent call last): File ""PiCam.py"", line 6, in <module> import cv2ImportError: No module named cv2"	planter_bot
jbxvpjshbaa60p	Task 3 doubt	1.Are we allowed to use servo for task3.?? I want to attach servo pod on the camera toh get 180 deg view if required!! 2. Also can we use IR sensors made by ourselves. 3. I am also planning to use two extra motors and wheels, for more stability.  What is allowed among the list mentioned above?? Team id#2242	planter_bot
jbxu19abeec4p5	regarding confusion in question no 9 in task 3(Attach the final blender Interface Image)	As in question, no 9 mentioned depicting the scenario in Blender Interface.Scenario should depict farm, Pickup Points, Crates and Truck. So we have to designed blender image consisting of real farm , crate ,truck as we did earlier in task 2 or as just given in fig 6 in rulebook showing block with rotating structure.	transporter_bot
jbxjb9gxm0l2lq	Hardware Malfunctioning	Team id 2133 Sir we have tested the hardware before 28th December but PiCam was not working. We informed this matter through mail before the deadline. Do we get the thing replaced? 	planter_bot
jbwz45d9oy64ir	blender	hi i want to know should we make the blender arena as on the flex sheet or we can change the old file. can we make it from start as our last blender game is not so good? #1747	transporter_bot
jbw2egr9vy5pr	stepper motor problem	stepper motor is not working as expected. steps we have used are 200 but motor does not work properly. also when it does it heats a lot and the connecting wires and driver board heats up a lot. we have tried using the motorwith the standard code in arduinoide. what should we do now?	transporter_bot
jbvt7yrlhv64v8	Task 3 doubt	Will the dimensions of the track be the same during the competition. Like the length of the inverted plains,or the line width and other stuffs??	planter_bot
jbvp28d1fczqu	Video Upload Doubt	Will this video quality be fine for the H/W testing. ?? https://youtu.be/fK4Zh21yUhU	planter_bot
jbup065enz3180	Video Upload	sir/madam, i recorded the video which was a a good quality having size 401mb. the youtube uploaded video is not clear at all. Can you suggest me how this happendend?? Link is provided below. https://youtu.be/rSPFUCzPe0E Team ID#2242.	planter_bot
jbuhgt919yf63f	doubt regarding seedling color markers	In a PZ will all the CM be of same color and shape? i.e is 2 blue triangles and one red circle, or 2 blue square and 2 red square or other such arrangements a possible combination?	planter_bot
jbugti09g361f2	Regarding testing video	We have uploaded the video of hardware and software testing... The video of 2.45 min and size is of 12 mb..but the quality is not so gud...  https://youtu.be/oV6ySY2yGnM Is it okay..??  So can we upload this link ... Please instruct asap..	planter_bot
jbtt43h3ipk4b7	serial terminal	hi i use the serial terminal but its not receving anything but usb gui for fb5 is able to to receive data over serial to usb connection. can i know how to use serial termial like yours or like arduino serial monitor to send to receive data over the usb and the atmega 2560 . is there anything like jumper setting to do so. i have gone through the hardware manual given but i still face problem in receiving data over the serial terminal . the rx led blinks when i send some data over the com port but tx never led never responds . please help. thanks	transporter_bot
jbt6i500x9w1zw	Error with picam	sir/maam, every time i use the command : raspistill -o image.jpg, i get the same error . So i am unable to do the second part of h/w testing. please help us here. team id #2242 	planter_bot
jbt1y1dl1sm39h	H/W query	Sir/Madam, I made the following changes for H/W testing. 1. I made the connection on breadboard instead of prototyping board provided. 2. I used different set of wheels, to connect to motor shaft, as the shaft nuts was not available to fit the wheels in tight.(they were coming out while motors started). 3. I used a different LiPo battery with same ratings to avoid the usage of DC jack connection. As the battery comes with cinnections that perfectly fit on H bridge motor driver without any extra equipment used.  Are all the changes okay?? Or will there be a problem	planter_bot
jbsxsssd16jql	cannot run picam.py	When i run the picam.py file it throws an error and doesnt run. Please help 	planter_bot
jbs9zolp5ufnk	regarding liion battery pack	I am not able to figure out how to use the battery pack with dc jack socket.Can anyone please post about the connections pin diagram here	transporter_bot
jbs1lcjczlo67f	regarding hardware testing video name..	please instruct what would be the name of our video. our team id is 3317,so name would be:  eYRC-PB#3317_H/W_Testing  is it correct??or the id which is mentioned on the shipment recieved is 58,so the name would be...  eYRC-PB#58_H/W_Testing  please instruct...as soon as possible.. 	planter_bot
jbrusmjr51l7mn	Regarding hardware testing video	Dear sir/mam, We have got a raspberry pi,two motors ,and much more..in the shipment. In these things,only one motor is not working,it gets heat up . We have made the hardware testing video for showing it is not working,we have exchange the ports of motor,by interchanging them,so the video is going to be of 6.5 min ...can we upload that... Please instruct... Team id: PB#3317	planter_bot
jbro40nu6zk22w	Errors in opencv installation	I follwed the steps perfectly ,but im getting this problem with opencv installation. Please help.  	planter_bot
jbrk53o0uft228	One motor is not working.	Sir, one motor is not working.. it's heating. Maybe short-circuit problem is there. What should we do now... please tell as soon as possible. May i repair it...??	planter_bot
jbrj7bswpp2km	fatal error: boostdesc_bgm.i: No such file or directory	"while doing sudo make in build directory i am getting this error---    ""/home/pi/opencv_contrib-3.3.1/modules/xfeatures2d/src/boostdesc.cpp:646:37: fatal error: boostdesc_bgm.i: No such file or directory #include ""boostdesc_bgm.i"" ^ compilation terminated."" after 84% of compilation  here is the CMakeDownloadLog.txt"	planter_bot
jbrgmiw4ov4df	making zone indicators for planting zone	we have to cut and use the mentioned strip for zone indicators.please instruct...	planter_bot
jbqwj2u5nn86p	hardware testing fault	team2118- transporter bot 1.In our firebird v one of the wheels is not rotating in the forward direction.we did all that that was posted bfore here for the same problem by changing the l293d driver too but still the problem persists 2.only two of the white line sensors led are glowing the videos for the same has been upload in the linkhttps://youtu.be/3QVkd4NLiA8 kindly reply as soon as possible as hardware testing deadline is tomorrow	transporter_bot
jbqwgjf2mjy290	Hardware Fault	Team 2118 1)In the firebird V bot given to us ,one wheel is not moving in forward direction.We changed the motor driver L293D chip with a new one,but still it is not working. 2)Out of three,one of white sensor is not properly Following faults have been shown in the video link: https://youtu.be/3QVkd4NLiA8	transporter_bot
jbqrg2wqugv38y	Hardware/Software Testing Video Time limit issues (Team #2339)	When we run our PiCam Code on Raspberry Pi, it takes a considerable amount of time to generate the output video file.(This problem takes place only when we are using SSH to give Commands). This resulted in our final video be of 4 min. It was mentioned in the testing folder files that we need to limit the video to a limit of 3 min. To adhere to the rules given, we trimmed our video during the time PiCam was collecting input frames to reduce our video time to 3 min and then we uploaded it. Is this going to cause any problems? The same video is of much lesser time if we use VNC or if we connect Raspberry with a monitor and keyboard and control it directly.	planter_bot
jbqq721d1hd9	Hardware Software Testing	Sir/Madam, we recieved our shipment very late, so it seems that we wont be able to submit our H/S testing video by 28th .ie by tonight. Can we please get some extra time to do the task (within 2 days)??? Will this result in negative marking or disqualification. Please specify. Team ID 2242.	planter_bot
jbqlwztsj1j6pt	Opencv installation problem	During installation of opencv....error occurred while making CMAKE file. Configuration incomplete, error occurred	planter_bot
jbqfgrtfkjw6zz	Problem loading the operating system	When i use etcher and select the image file to flash it give a error that the file you're trying to access doesn't exits	planter_bot
jbqc81vxnf77n6	Doubt regarding submission	Due to some technical issues, we will submit the hardware software testing video tomorrow. Will it cause any problem?	planter_bot
jbq7unct2y9689	Can we use other power adapter?	We had confirmed the hardware testing in the last week. But today suddenly the power adapter used for charging has stopped working. What should we do? Can we use other power adapter of same specifications (12V/1Amp)?	transporter_bot
jbq53h2711m4fv	hardware testing video due date	is there any last date for submission of hardware testing video	planter_bot
jbpzh8b7hvc3xv	SSH doubt on windows	Is there any other way apart from mentioned in link given in pdf to SSH in pi through wifi. The link specifies the download for many softwares and stuffs. Is there an easy way??? Please help	planter_bot
jbpyz13e5sp4j9	Hardware testing video name doubt	What should be the name of hardware testing video uploaded as YouTube unlisted video ( planter bot )	planter_bot
jbpg593h4kr5fy	Hw Testing video sample	In the youtube sample video for hardware testing the clamps are attached to the motorsby using the screws and nuts. While the kit provided contains 16 studs and 32 screws and no nuts. How are we supposed to connect the clamp. The motor is perfectly working just the thing left is to attach clamps to it. Will it be okay if the video temporarily be recorded without attaching the clamps to the motors?  Team id: 1470	planter_bot
jbpbbi7b7bd37i	Our camera is not working.	 We have already enabled the camera still it is showing error that camera is not enabled. We have tried some of the online suggestions but all in vain.	planter_bot
jbp983zm1992bm	Static/Dynamic resizing of the overlay image	What kind of resizing of overlay image is expected out of the program. Is static resizing okay wherein no matter if there is 1 CM or 4, the individual overlay image of the flowers would be of the same size. Or are we required to work with dynamic resizing wherein the whole plantation zone needs to be covered with the overlay image.	planter_bot
jbp8t0j86bw57s	CSV file for RPi	As the rulebook mentions that a CSV file will be provided for the index. Does the robot automatically need to read the CSV file over the wifi or manual input of values is required?	planter_bot
jbp8ppwbsyd1xi	Chassis dimensions	What are the precribed dimensions for the chassis of the robot. I'm asking this question so everyone is on the same page with the chassis design.	planter_bot
jbp8mvn01ps19y	Use of extra motors	Are we allowed to use extra motors? Rulebook doesn't mention anything about it but explicitly permits the use of extra wheels.	planter_bot
