QUERY_ID	TITLE	MAIN_CONTENT	TAGS
jbxjb9gxm0l2lq	hardware malfunctioning	 tested hardware th december picam work informed matter mail deadline thing replace	planter_bot
jbwz45d9oy64ir	blender	want know blender arena flex sheet change old file start blender game good	transporter_bot
jbw2egr9vy5pr	stepper motor	stepper motor working expect step motor work properly heat lot connect wire driver board heat lot try motorwith standard code arduinoide	transporter_bot
jbvt7yrlhv64v8	task doubt	dimension track competition like length invert plain line width stuff	planter_bot
jbvp28d1fczqu	video upload doubt	video quality fine testing https //youtu fk zh yuhu	planter_bot
jbup065enz3180	video upload	madam record video good quality have size mb youtube upload video clear suggest happendend link provide https //youtu rspfuczpe	planter_bot
jbuhgt919yf63f	doubt seedle color marker	pz cm color shape blue triangle red circle blue square red square arrangement possible combination	planter_bot
jbugti09g361f2	testing video	upload video hardware software test video min size mb quality gud https //youtu ov ysy ygnm okay upload link instruct asap	planter_bot
jbtt43h3ipk4b7	serial terminal	use serial terminal receve usb gui fb able receive datum serial usb connection know use serial termial like like arduino serial monitor send receive datum usb atmega like jumper set go hardware manual give face receive data serial terminal rx lead blink send data com port tx lead respond thank	transporter_bot
jbt6i500x9w1zw	error picam	maam time use command raspistill -o image jpg error unable second testing 	planter_bot
jbt1y1dl1sm39h	query	madam following change testing connection breadboard instead prototype board provide different set wheel connect motor shaft shaft nut available fit wheel tight come motor start different lipo battery rating avoid usage dc jack connection battery come cinnection perfectly fit bridge motor driver extra equipment change okay	planter_bot
jbsxsssd16jql	run picam py	run picam py file throw error nt run	planter_bot
jbs9zolp5ufnk	liion battery pack	able figure use battery pack dc jack socket post connection pin diagram	transporter_bot
jbs1lcjczlo67f	hardware testing video	instruct video eyrc pb w_teste correct mention shipment recieve eyrc pb w_teste instruct soon possible	planter_bot
jbrusmjr51l7mn	hardware testing video	mam get raspberry pi motor shipment thing motor working get heat hardware testing video show work exchange port motor interchange video go min upload instruct pb	planter_bot
jbro40nu6zk22w	error opencv installation	follwe step perfectly get opencv installation	planter_bot
jbrk53o0uft228	motor working	 motor work heating maybe short circuit tell soon possible repair	planter_bot
jbrj7bswpp2km	fatal error boostdesc_bgm file directory	sudo build directory get error--- /home pi opencv_contrib- /modules xfeature src boostdesc cpp fatal error boostdesc_bgm file directory include boostdesc_bgm compilation terminate compilation cmakedownloadlog txt	planter_bot
jbrgmiw4ov4df	make zone indicator plant zone	cut use mention strip zone indicator instruct	planter_bot
jbqwj2u5nn86p	hardware testing fault	transporter bot firebird wheel rotate forward direction post bfore change driver persist white line sensor lead glow video upload linkhttps //youtu be/ qvkd nlia kindly reply soon possible hardware testing deadline tomorrow	transporter_bot
jbqwgjf2mjy290	hardware fault	 firebird bot give wheel move forward direction change motor driver chip new work white sensor properly follow fault show video link https //youtu be/ qvkd nlia	transporter_bot
jbqrg2wqugv38y	hardware software testing video time limit issue	run picam code raspberry pi take considerable time generate output video file take place ssh command result final video min mention testing folder file need limit video limit min adhere rule give trim video time picam collect input frame reduce video time min upload go cause problem video less time use vnc connect raspberry monitor keyboard control directly	planter_bot
jbqq721d1hd9	hardware software testing	madam recieved shipment late wo nt able submit testing video th ie tonight extra time task day result negative marking disqualification specify 	planter_bot
jbqlwztsj1j6pt	opencv installation	installation opencv error occur make cmake file configuration incomplete error occur	planter_bot
jbqfgrtfkjw6zz	load operating system	use etcher select image file flash error file try access exit	planter_bot
jbqc81vxnf77n6	doubt submission	technical issue submit hardware software testing video tomorrow cause	planter_bot
jbq7unct2y9689	use power adapter	confirm hardware testing week today suddenly power adapter charge stop work use power adapter specification v/ amp	transporter_bot
jbq53h2711m4fv	hardware testing video date	date submission hardware testing video	planter_bot
jbpzh8b7hvc3xv	ssh doubt window	way apart mention link give pdf ssh pi wifi link specifie download software stuff easy way	planter_bot
jbpyz13e5sp4j9	hardware testing video doubt	hardware testing video upload youtube unliste video planter bot	planter_bot
jbpg593h4kr5fy	hw testing video sample	youtube sample video hardware testing clamp attach motorsby screw nut kit provide contain stud screw nuts suppose connect clamp motor perfectly work thing leave attach clamp okay video temporarily record attach clamp motor 	planter_bot
jbpbbi7b7bd37i	camera working	enable camera show error camera enable try online suggestion vain	planter_bot
jbp983zm1992bm	static dynamic resize overlay image	kind resize overlay image expect program static resize okay matter cm individual overlay image flower size require work dynamic resize plantation zone need cover overlay image	planter_bot
jbp8t0j86bw57s	csv file rpi	rulebook mention csv file provide index robot automatically need read csv file wifi manual input value require	planter_bot
jbp8ppwbsyd1xi	chassis dimension	precribe dimension chassis robot ask question page chassis design	planter_bot
jbp8mvn01ps19y	use extra motor	allow use extra motor rulebook mention explicitly permit use extra wheel	planter_bot
jbp6oj5z7jg13q	urgent ssh	connect pi wifi ssh following step download raspbian os img file flash memory card etch connect sd card pi booting booting reconnect sd card pc pendrive bootable puppy linux boot usb start linux option sdf sdf sdf boot partition sdf external partition open sdf different folder show etc mnt etc path show mnt sdf mnt folder create folder sdc sdc sdc folder blank file name ssh go etc folder wpa_supplicant folder copy file wpa_supplicant file paste make sub folder sdc folder sdc folder etc folder wpa_supplicant folder folder paste copy wpa_supplicant conf file open wpa_supplicant file write network ssid pg psk pg hotspot mobile password original etc folder copy dhcpcd conf file sdc folder etc folder paste connected laptop wifi name pg check ip address show ip address gateway open dhcpcd conf file add follow line interface eth ip address router address domain_name_server interface wlan ip address router address domain_name_server save close file takeout sd card connect pi wait minute boot open mobaxterm click ssh write host ok time give connection time tell wrong step plese instruct soon possible submit software /hardware testing video	planter_bot
jbp4a83wmca5t1	power rpi	madam documentation rpi power source power bank offer option power option	planter_bot
jbp0wooo4825g	format sd card	format card show error disk write protect mean remove	planter_bot
jboykjij9t42xz	hardware rpi shutdown eyrc	connect circuit give hardware software testing folder rpi keep get shut thought lack sufficient current supply counter give external power supply check connect ground rpi ground supply short advise	planter_bot
jbot5r7uhuc6lr	 arduino nano functionality	arduino nano provide work arduino uno okay 	transporter_bot
jboldc23lk247z	task doubt	zone indicator arena black tape material specify material directly place color marker track paste thermocol lye ground	planter_bot
jbol9um4fm73id	rpi query	videocapture command open cv capture frame picamera work connect external usb camera	planter_bot
jbo54uwbn9p5m7	 instal opencv	face instal open cv resolving	planter_bot
jbnq8lt32vdia		file get test check frame rate video file task email abhushanadhikarijoshi@gmail com thank	planter_bot
jbnnx5g6u2p4tb	rpi query	perform image processing rpi opencv link tutorial learn command command task capture video stuff	planter_bot
jbnmfpj5gqd7as	use dc jack socket	hardware testing video dc jack socket possible connect wire video show gnd wire go pcb circuit exactly connect connected -ve terminal battery	planter_bot
jbnkiznf5ea6rc	faulty encoder motor	 testing encoder feedback motor find encoder motor give proper linear value give gibberish value try change jumper wire allocate set gpio pin run luck email helpdesk communication date december pm believe hardware grateful regard	planter_bot
jbniyg4nz2nr8	hardware failure	test hardware robot burn usb gui hex file stk avr boot loader show timeout error time try burn code firebird gui software able control buzzer bot motion test robot time follow problem persist value sensor white line sensor ir sensor sharp range sensor display software ir proximity sensor work middle sensor white line sensor array work try remove insert connect cable persist instruct record video show video link https //youtu fjujhdodkak unable conduct test instruction refer post kindly look issue tell solution soon possible 	transporter_bot
jbni36qr8vt10t	task	actually upload task file give	planter_bot
jbnbv80jmkx5t4	sudo apt upgrade	error face rectify eyrc	planter_bot
jbnbag3ljmd5vp	shipment delay	madam shipment deliver college shall 	planter_bot
jbn4mv7j8my2n	firebird	 firebird charge give beep sound glow red lead accord manual sign flow current charge video link https //drive google com open yg -s -rc nvhd hhdkl tlqyzvq buflaex	harvester_bot
jbn1k1785el3kb	flower	 flower give require work	planter_bot
jbmh79ozher2ld	picam code	run rpi mobaxterm pc	planter_bot
jbm75xzjbwu45q	task doubt	task question assume parameter exclude give parameter	planter_bot
jbm4ni0jfos40g	mobaxterm	connect	planter_bot
jbm4e8yhhue286	hardware assembly	connect clamp bcz screw provide shipment large provide hardware assembly video backlash connect shaft attachment remove black screw shaft shaft attachment shaft provide solution provide	planter_bot
jbm26m2jf7d3e9	picam py programe get warning	run good run picam py programe show warn instruct overcome 	planter_bot
jblxwy3b7ka5e6	default component	 ckt get default capacitor case capacitor break solder instruct	planter_bot
jblxt1khm67643	ssh	difficult connect pi wifi ssh link provide explain clear provide well way connect contain image easily trace instruct	planter_bot
jblxfynqc7278d	line follower	line follower bot picam easy able traverse arena perfectly	planter_bot
jblwagxm7m72an	use component provide kit	point section planter bot rulebook permit use additional wheel shaft clamp etc doubt etc include old rulebook use extra motor allow allow use extra actuator	planter_bot
jbltgu3vxbx7g9	picam properly workingt	 follow able capture picture picam try open give error local machine open give error	planter_bot
jbl2mbh9rmn3dj	warn run code picam py	run code picam py get warn terminal warning video warning error retrieve accessibility bus address org freedesktop dbus error serviceunknown org bus provide service file eliminate warn screenshot warning give	planter_bot
jbkysjkfysn103	get code run sudo command	 i'am get follow output mean run sudo command normal error	planter_bot
jbkxg7input7af	shipment query	madam shipment recieve college few day likely declare holiday christmas celebration 	planter_bot
jbkaqnoupgl6yt	wifi connection	see video link connected rpi pc wifi connect rpi wih pc wifi instruct give tutorial	planter_bot
jbka82dri2h1dk	error gui testing firebird	 eyrc testing motion control robot gui testing software robot work forward right direction backward leave direction speed left motor compare right motor robot move require direction solve request short video link video error gui testing firebird video firebird bot work forward right direction backward leave direction speed leave motor compare right motor bot move specify direction solve thank advance	harvester_bot
jbjh9re5a5g4vr	value obtain leave white line sensor matching expect value	know firebird white line sensor underneath testing bot sensor find provide complete black surface white line sensor sensor equal analog output white line sensor value sensor give significantly less analog value kindly look drive link confuse normal issue possibly lead inaccuracy link https //drive google com open jaa pluw xv -pzijotjzt t_usr	harvester_bot
jbjbn37xikc3uf	opencv installation rpi	execute sudo cmake -dcmake_build_type release -dcmake_install_prefix /usr local dinstall_python_examples -dbuild_examples dopencv_extra_modules_path ~/opencv_contrib- /modules build directory configure incomplete error occur show sudo clean perform dependency instal properly method instal opencv	planter_bot
jbj9qtgda3g2xj	picam preview visible software hardware testing	run command raspistill -o image jpgafter configure picam enable able preview image terminal light switch picam image save sd card attached image list image jpg save	planter_bot
jbj1v2sn9j43tw	ir sensor	ir sensor leave firebird bot work project bot replace	transporter_bot
jbiy25xqeau6yr	datum recieve picamera	software test script throw error second run try image raspistill -o cam jpg throw error mmal datum receive sensor setup pi exactly instruction check connection red lead camera glow script run blank zero size video image save	planter_bot
jbi8qncs8it3xg	face opencv installation	follow instruction end face instruct	planter_bot
jbi5qqauuwo2cr	connect rpi wifi	try method hw sw test documentation raspberry pi get connected wifi need	planter_bot
jbhgtnaaiou4ix	raspberry pi resource	receive raspberry pi kit receive resource study programming raspberry pi doubt- connect raspberry pi fire bird need connect web camera robot	harvester_bot
jbhg9afq7oe26r	question task	sample arena provide table rule book different number color marker give suppose follow use number eyrc track jbhg eevpt png	planter_bot
jbhdvfbzvxu1oz	task result	 able task result	planter_bot
jbgtvjt5j581fy	hardware fault	tb have issue test robot observe gui robot leave wheel rotate backward direction youtube link https //youtu onog ir sensor show proper value show randomn value vary obstacle distance sensor value increase object bring close youtube link https //youtu ncdqyjfhejk white line sensor work fine instruction	transporter_bot
jbghvrya85k51y	kit	mam get kit professional courier send mumbai inform call say ask sender send instruct 	planter_bot
jbggjtb3q2683	harware testing video tutorial	planter bot theme hardware testing video tutorial youtube	planter_bot
jbgfwevfzhl15q	use	uploading youtube video hardware software test suppose use originally receive write box aware	planter_bot
jbg66wcoi9b195	track query	madam tracking detail show result day get update simply take time deliver theme pb	planter_bot
jbg1guunssh3qw	rule book available	rule book task available show rule book come soon receive bot planter bite 	planter_bot
jbg02mp97ukv	task doubt	directly edit docx file give answer question provide later convert pdf start fresh file answer answer proper marking	planter_bot
jbfko88zsl24z7	shipment kit	madam receive bot kit look	transporter_bot
jbf14xh8ek25d0	shrap sensor	 bot contain sharp sensor accord hardware manual customization theme mean theme transporter bot require sharp sensor mention communicating gui sharp sensor give distance bot eyrc track jbf szqnax jpg	transporter_bot
jbf13tyje7d60x	instruct time shipment	mam get follow detail track shipment pls tell time shipment receive kurukshetra college go nd pls tell shipment receive tomorrow way change receive place member city hope receive satisfiable answer	planter_bot
jbez726e3371px	component testing	instructor eyc havereceivedthe consignment successfully checklist battery mah battery mah castor wheel damage get base construct robot mention checklist instruct	planter_bot
jber5hxiudr584	hw testing doubt	upload hardware test planter bot	planter_bot
jbdvv4ct9mg68p	upload image	upload image okay instruct	planter_bot
jbdp4pgvdcu2eo	kit	status shipment show receive kanpur detail recieve college receive kit instruct 	planter_bot
jbdl6oqq9q5678	code uploading	tb able upload code firebird bootloader try time error get solve eyrc track jbdl xuzid jpg	transporter_bot
jbdhwjmke91xx	query task	image fine uploading require change	planter_bot
jbd15jnaif92d2	query shipment kit	 leader eyrc contact enter registration valid able edit eyantra portal courier person contact member receive reply soon possible	transporter_bot
jbckghxv8rf4cq	shipment	get shipment deadline hardware test th december kindly check 	planter_bot
jbci5o9oa4b4oc	doubt	upload image flex check ok good improvement require inform snap upload tomorrow 	planter_bot
jbc0ze2cgho274	robot kit doubt	unbox video planter bot say receive raspberry pi give tutorial atmega go work	planter_bot
jbby765uksv35a	hb flex printing	give size readme file cms file open dimension line width node length vary resize correct proportion hb	harvester_bot
jbbwmjlisl0dw	task result	get disqualify task recieve participation certificate	planter_bot
jbamfbx2dav5as	error uploading pic	madam try upload pic arena hrs time upload process complete till throw error check issue	planter_bot
jbameseoak13b	shipment address	 vacation uptil th dec get shipment update need know advance update reach college collect	transporter_bot
jba8hddzm7a3tk	date confirm acknowledgement robotic kit	try test robotic kit provide take time confirm th december	transporter_bot
jba5opgo94d56x	doubt shipment detail	wewere shortlist forstage unable open shipment detail blog open day need clarify andour theme isharvester bot	harvester_bot
jb9lswkxwkr4kj	color_marker	incolor_marker pdf different shape require print shape size seprately print wholecolor_marker pdf single size paper	planter_bot
jb9lnbsgqu6du	print flex	vendor open pdf file zoom ask set value print flex zoom okay instruction require instruct	planter_bot
jb9ljxr1gj32nz	flex	lin width describe inch tell line 	planter_bot
jb9lhpk9f465xp	planter_bot	eyrc planter bot receive kit status shipment detail	planter_bot
jb9kvxnont46p9	related shipment	 eyrc receive kit shipment detail blank	planter_bot
jb996jgd19v3m1	instructor email	provide instructor email contact detail urgent thank	transporter_bot
jb990mpskxt21u	arena glitch	arena design fine screenshot pdf file 	planter_bot
jb85r2vtta729o	photo upload	upload photo arena mention instruction shall uoload specific format	planter_bot
jb7wiaebl8k7c8	shipment bot	receive shipment receive way track 	harvester_bot
jb7taq9h4pv5av	justify	 code send guy work fine get comment output image csv check content	harvester_bot
jb7p3268ff434n	task file	 file task image file	transporter_bot
jb7ey550q3uh4	arena printing	line thickness cell line thickness start end point arena	planter_bot
jb6pytw9j9d5k2	shipment detail	require provide shipment detail yes provide instruct	planter_bot
jb6pv843bny2nb	flex	logo flex black white instead red color	planter_bot
jb6iokrlczv3bj	shipment acknlodgement press mistake	mistake press acknlodgement button receive component reset	planter_bot
jb6i4ym9f2c1kx	 arena print vinyl instead flex sheet	accordance rule karnataka government printing flex sheet ban bangalore vendor approach task refuse print flex sheet allow print planter_bot arena vinyl instead flex thank 	planter_bot
jb6fbwtllxk2v0	print flex sheet	hello madam assigned planter bot theme confusion printing arena print small grid give track true color exactly color lfr line slightly light intensity vendor want clear idea issue thank youin advanced	planter_bot
jb6f6idmn6q18q	shipment	revieve shipment college directly yes way know shipment reach college vacation right hrs journey collect parcel kindly 	planter_bot
jb69fwh72is6uy	shipment detail	shortlist stage able open blog fill shipment detail clarify asap	planter_bot
jb67ucz297x156	extention time	exam continue till week kindly extend time submission shall greatfull	planter_bot
jb5f1ni84pg2t7	robot shipment	shipment detail bot	planter_bot
jb4gxy5khlt1fv	task deadline	portal show task available th december deadline th december	harvester_bot
jb3t6oxbrqn67q	result mark mark award	complete code requirement run fine showing result mention task description planter bot theme require submit output image png format code give error program output image present folder code csv file input image png format get read program execute give different value color result code error think code give error execution mark get deduct task refer code execute output image folder consider code mark evaluation time consider request time run program test png image present folder	planter_bot
jb2lgohsar33ar	task result	result say solution ps- code process request time pc process input time screen shoot console input file processing time saving output require file 	transporter_bot
jb2izynpio04tz	question result	allow know mark detect problem present code future reference	planter_bot
jb2ea9f7lnf1hp	penalty	mam submit video submission date request extra time upload video internet connectivity little bit slow get response submit file submit video complete hour upload video get penalty total mark mam	transporter_bot
jb2a9oqgryrik	mistake result	 submit task minute deadline score code work bug task code fully functional task bug score possible remark code	planter_bot
jb271matw4w39j	score related	know error get	planter_bot
jb24lf2iiv47ek	task result	result say solution ps- code process request time pc process input time	transporter_bot
jb2438bfzfxsn	task result	submit task stage properly show task	planter_bot
jb23xsms75y1y2	task result	basis task evaluate actually get output code result show code incorrect	harvester_bot
jb227xizqdw6pt	mark basis	basis mark give successfully complete task correct result test case get mark	planter_bot
jb21ykgqh9q5t7	remark float div zero error undisclose set task	tell error occur basis score award	harvester_bot
jb20hjmmdai4vf	remark give task	throw error undisclose set image image program give error test program random image show correct result tell test image friendly testing	harvester_bot
jb1xzw5azm130f	congratulation	congratulation select stage go good luck	planter_bot
jb1utuhgqih4mv	feed form	question feed form finish task reply task completely	harvester_bot
javyjup5zpv3fz	task	task work design hardware design computer software	planter_bot
jaufr3payku4gt	task	task simulation computer involve workin hardware	planter_bot
jape1lu1uf65mi	small error	mam actually accidentally specify cv retr_external instead tree total contour section task video intend work normal condition wo work colored background mistake way change pls consider change know later unreleased video image 	planter_bot
jal42j8dziv24g	submission	upload task deadline correct change code upload folder consider deadline late folder	planter_bot
jakwi8lhmil55w	task doubt	expect overlap shape concentric circle appear testcase	planter_bot
jakw2zsyd8j68x	trouble understanding param videowriter	videowriter parameter outputpath size video create display image intendee nt appear outputpath size figure difference documentation show paramet outputpath fourcc fps size nt tell divx mjpg etc	planter_bot
jaksjfpci831lz	selection	solve statement create market place farm complete game time game python chance selection	transporter_bot
jakooxc8pc244b	task	line -return np uint cv addweighte face_part overlay_part follow error error operation array op array arrays size number channel array op scalar scalar op array function cv arithm_op sure height width channel image rectify error	planter_bot
jakls470mjf1t1	result task	result task declare	planter_bot
jakj5bfscg1k4	effect mark	create csv file task csv output come row effect mark	planter_bot
jak1369kcoc141	file size	upload file size zip file mb main file large ok upload google drive link	transporter_bot
jak0xrodsew4rd	file naming	description task mention output video name videooutput mp name video videooutput mp cause	planter_bot
jajytqsa6i4n7	file get upload	try upload file pm get follow error eyrc track jajyt ck jpg	planter_bot
jajwkmh09f2s8	wrong video trapezium cut	issue update video give task trapezium occur video cut error video code run successfully trapezium occur video check picture attach picture attach cut trapezium soon possible highly grateful kind act 	planter_bot
jajw4oxkanl3vh	late submission	submita day latea end semester exam go present allow submit late	harvester_bot
jajw1iji4cg3th	task	unable read video frame command ret frame cap read return value ret suppose true false fix issue relate task	planter_bot
jajvn8lcj2f1mb	maximum size google form upload task-	try upload task folder hrs try way compress folder mb 	transporter_bot
jajvcyus54f2dx	concatenate str int object	error comingcannot concatenate str int object use writecsv function	harvester_bot
jajuw0rc4bz3w8	query submission	 need edit code need rename code nee edit herefilep open result a_teamid csv nee rename csv file	harvester_bot
jajswwvs3h55or	task	add path video nt add path def main add path	planter_bot
jajsszr72uy3ee	task	task a_main py automatically import png image use cv imread mention cant't use cv imread function code work exactly ask read image variable	planter_bot
jajsrxy54d22w3	doubt submission task	output file contain python code automatically generate csv file output image test image contain output image csv file code test image reply soon possible	harvester_bot
jajq8c63tn7549	acknowledgement task submission	upload zip file get screen whatsapp_image pm jpeg eyantra website acknowledge video submission zip file upload work upload zip file	transporter_bot
jajnvc94hhr690	main fp	get error	planter_bot
jajnssdiqr75f9	content csv	column csv file task need display image path image default display path want display image nee edit edit portion display image name---- filep write fp change filep write os path basename fp currently displaying--- /downloads task /task a/ task_description test images\t png green rhombus- task write display--- test png green rhombus-	planter_bot
jajn7zz2eoh7kn	output	generate csv file task task 	planter_bot
jajlbpcgldi68	task error overlay image rhombus	get correct output overlay image figure rhombus produce errorerror operand broadcast shape eyrc track jajlaybfzm jpg	planter_bot
jajl2mla1ci3r3	pixel value bgr	shade blue green red respectively work	planter_bot
jajkkbia73c5zh	glitch video	work task download revise video glitch video overlay work fine point video nt	planter_bot
jajigeu12go3j4	related statement	actually texture visible blender render visible blender game engine	transporter_bot
jaji8okb5i22i7	grayscale image green red blue part image return jag line	gray png flower get overlay hexagon properly trapezoid appear run grayscale green part frame jag image	planter_bot
jajgmoc8cpj2pv	try overlay flower video create new frame	overlay frame overwrite original video use copy like frame frame copy frame frame video error fix	planter_bot
jaje890orar2o1	upload task	maa'm upload task correct folder name download submit file show different submit folder	planter_bot
jajds5cnphk2iv	overlay blend_transparent	blend_transparent face_img overlay_t_img function	planter_bot
jajboatljya40s	issue channel size	madam image provide channel image test program confirm number channel addweighte function face follow error error \opencv\modules\core\src\arithm cpp error operation array op array arrays size number channel array op scalar scalar op array function cv arithm_op resize image dimension provide set task thank	planter_bot
jaj5am7kce2368	video write task 	write video overlayed flower image remain stable keep flash remove try adjust cv waitkey timing help	planter_bot
jaj4z6prt9ira	contour task video	consider case contour repeat object pass rule overlay late object appear early video centriod shape size color considerthis case	planter_bot
jaj2l3ar8ae5og	file size	maximum size file upload	transporter_bot
jaj1fnu9kwe5sy	video error	task triangle red colour video detect trapezium try gaussian blur remove noise method contour detection resolve	planter_bot
jaj1dhhadbw1xk	statement	use key key mention bot key press bot simultaneously pick crate	transporter_bot
jaj15vrymrq796	submissiin	need change path submit simply need copy paste change	planter_bot
jaj0cnm0jwm65p	task def main video_file_with_path	def main video_file_with_path giving error tell write inside main place video_file_with_path	planter_bot
jaiyytmkcec16y	statement	write comment button bot game	transporter_bot
jaitq3ohdhk3e3	contour video task	video error detect extra contour error detect additional shape contour kindly	planter_bot
jaish1pahbjl4	task overlay flower image	document size overlay image mention size fine example acceptable	planter_bot
jaijzntgooy59d	task circle detect trapezium	task circle detect trapezium red circle come video detect red trapezium task successfully detect circle set th object frame detect circle trapezium overcome	planter_bot
jaihy3r0rq820e	frame skip task 	distortion decide skip frame time new shape come video cause overlay frame late upload video simply upload video skip frame size flower get halve distortion wil mark cut	planter_bot
jaigm2p1zz45hi	matplotlib	use matplotlib program library	planter_bot
jaieolyfo406g6	urgent error filedir	nameerror listdir define get error	harvester_bot
jaidgbtavav56l	csv error	get file output stop pls tell output image file	planter_bot
jaic5pn0z772y9	frame rate video length	try open video update vlc run time sec python try basic code opening video file print frame rate video frame rate accord note give ask use waitkey value waitkey value video length get reduce sec use waitkey value accord framerate video length sec 	planter_bot
jaibcrnsxdirb	task error	show error 	planter_bot
jai4fkdchj05rv	execute blend_transparent function show error	code output error come remove error	planter_bot
jai35ru0bn22s	video saving error	program end get error traceback recent file \users\hp\desktop\saurabh\maske py line module gray cv cvtcolor img cv color_bgr gray error \builds\master_packslaveaddon win -vc -static\opencv\modules\imgproc\src\color cpp error scn || scn function cv ipp_cvtcolor save video playing	planter_bot
jai2e3pcfl87o3	sample image task 	ok automatically read sample image testing code include image folder sample image requirement code let know soon hard code value size	harvester_bot
jai2drsmpu836g	error unindent match outer indentation level	small request get error multiple elif statement unindent match outer indentation level	planter_bot
jai1o656ftu5ba	find late contour video	task find late contour video add contour	planter_bot
jai19l5nhyl6hg	task video frame contain shape	video frame contain multiple triangle circle shape time	planter_bot
jai12gnr2kj52a	use contour	screenshot pngi able count contour cann't use contour take contours writingcontour give range	planter_bot
jahxpb22vu94zs	code call filenme nil task 	main path set directory contain test image main main path_to_video_mp file_with_name edit code task- b_main py mean path manually video mp process code video folder	planter_bot
jahwa3d3lf44o	request extend deadline	respect madam pressure unrelenting examination unable meet deadline specify th november complete task task need finish request extend deadline till th november immense completing task specify thank	planter_bot
jahw72cuyxq73u	doubt statement transporter bot	code work window ubuntu array character start window ubuntu character start code window time consume ubuntu fine upload file executable window	transporter_bot
jahvqp4lpstf	error task a_main py	code working seperately enter code write code section section csv file generate 	harvester_bot
jahs6rus2s244i	writecsv	use writecsv funtion use	planter_bot
jahquz0v1cg725	video upload harvester bot	instruction video upload task file download get email relate video upload asap	harvester_bot
jahlq2gpdkt7fj	read video	cap cv videocapture /video mp print cap isopene give false read video file	planter_bot
jahblnrk3ha3y	genrate csv file	program require output able genrate csv file have tounderstadne flow read image give output objecte shape time	planter_bot
jah8f18cm266sf	task function	allow wrap logic varioud function call main function	planter_bot
jah8dncos24g7	reference square image	code task different result different reference square image image code evaluate	planter_bot
jah308axeyj28m	task error	line fp onlyfilesp onlyfile neglect file file test png think onlyfile instead onlyfile edit	planter_bot
jah19wp95c334x	question task create list output	succesfully complete requirement task program return output image csv file task output video csv file task successfully list list structure specify task description fine change code theme planter bot	planter_bot
jah16ctlzj915m	blend_transparent function work	able generate frame find parameter resize picture overlap get follow additional error	planter_bot
jagzidmv97oh	convert grayscale consituent color	use cv cvtcolor color_gray bgr return image rgb channel rgb value alter return original color	planter_bot
jagyuhdyquf665	screen	basis screen evaluation happen	planter_bot
jagy80fsc6l3g	output video	complete code ioutput video play show error file play code cv videowriter videooutput avi cv videowriter_fourcc xvid	planter_bot
jaguyce8ppl6kx	code compilation window ubuntu	 teammate upload task window compile code ubuntu work properly code run window show error compulsory upload computer myteammate window upload code work ubuntu	planter_bot
jagu50gfqmj3v0	task output video	program work like image output video length second super fast original videothat sec set fps fps reason happen	planter_bot
jagt07puu9b6ul	pixel colour value	try pixel colour value pixel co ordinate return syntax colour img[cx cy print colour output- happen pixel suggest method pixel colour value	planter_bot
jagspfjhimp373	task cap isopene return false video present	title say error happen fix thank	planter_bot
jagqpsd8vn25oz	task 	respected madam able complete require processing task description link task- a_main py code cant't output color shape centroidx centroidy thank advance	planter_bot
jagpbbimh4e2f8	current object contour	current object contour appear frame	planter_bot
jago7rk5ndg1pv	color issue	color need test program early shape find blue paint bgr new video blue similar case green yellow range need check colorsfor task	planter_bot
jago232fa5n7f	task -a create output image	wesave test_output image path name different write description test png need create output image test output png save image time	planter_bot
jagkn8iolv719n	shoud code capable detect real life image	respect madam code working test image provide appye real life image throw error show output image question test code computer create image test real life image code work image code working	harvester_bot
jagj7apwhpv4sz	csv task	code run properly save correct output file csv file give require output	planter_bot
jagiu4jegck4zs	gettig error import image file	 size width size height function cv imshow	planter_bot
jaghjdni4zg5hp	shift centroid overlay img	hint shift overlay image position mean overlay flower img particular shape functon blend_transparent require image dimention	planter_bot
jaghbtrrb6636l	task overlay	overlay ok dimension flower little different show example task pdf mark cut overlay dimension flicker video skip cause trouble different dimension mark cut overlay	planter_bot
jaggy2zg6qq25u	content solution	mam submit video game problemsolution blend file solution folder uploading youtube sufficient final zip file size mb upload	transporter_bot
jaggw1u0o1d5yh	task	task get output input image send create image paint input code work use line load image code img cv imread sample png	planter_bot
jagg5cxbdek1kg	task compare test image sample image	matchtemplate function work re cv matchtemplate img_gray template cv tm_ccoeff_normed try size template nt clear idea compare test image	harvester_bot
jagegt197116ze	overlay	 say task description overlay centroid object image show vertical overlay cover half sided shape clear doubt want enquire follow overlay satisfactory comment task main code overlay rotate bounding rectangle	planter_bot
jagec3702ws4x5	collection library	okay use collection library create dictionary	harvester_bot
jage4su3wp2dp	task	maa'm hint detect present object appear frame contour approach fail require task	planter_bot
jagdhi80h156j4	task	test give shape shape like square rectangle test	planter_bot
jagd65u7ata7gh	broadcasting shape	show shape different size set size shape occur shape fluctuate little bit work perfectly shape	planter_bot
jagbm8c8dxu1hs	video compression	participant use vlc player compress output video mp mb unable programming step start vlc player medium tab menu call convert save select convert save tab file select output video click add button video show file selection list click convert save button menu screen menu subsection call setting profile dropdown select follow video mpeg tv device destination path want save video clicking browse type filename window pop indicate file ensure extension mp save type file box click save click start ensure video save fine check property play multiple video player good luck	planter_bot
jagbc3ggtxa5ua	task csv file file png come dot	eyrc track jagb wlsy jpgeyrc track jagbblkhyjva jpg	planter_bot
